"Scan Date","Scan Method","Scan Source","Visibility","Submitter","Scan URL","Task URL","Task Domain","Task Apex Domain","Task Tags","Page Country","Page IP","Page PTR Record","Page ASN","Page AS Name","Page Server","Page URL","Page Domain","Page Apex Domain","Malicious","Brands","Labels"
"2024-09-27T10:43:06.779Z","api","","unlisted","us","https://urlscan.io/result/fd7121fa-90a6-4ed6-bec3-e8e9b3901850/","https://karlos.morais.in/","karlos.morais.in","morais.in","","US","50.116.113.32","vps.superalien.com.br","AS19871","NETWORK-SOLUTIONS-HOSTING, US","Apache","https://karlosmorais.com.br/","karlosmorais.com.br","karlosmorais.com.br","false","",""
"2024-09-26T07:53:36.738Z","manual","","public","nl","https://urlscan.io/result/4d3f0a3a-0cf9-4703-9bf3-860d2714091f/","http://agende.vip/","agende.vip","agende.vip","","NL","2a02:4780:23:8ad:31aa:8070:3d76:f5e2","","AS47583","AS-HOSTINGER, CY","hcdn","https://www.amaro.com.br/","www.amaro.com.br","amaro.com.br","false","",""
"2024-09-25T22:49:18.471Z","api","","unlisted","gb","https://urlscan.io/result/e365abc2-88fd-4366-a0c4-72d6064a2b06/","http://amil.joinville.br/","amil.joinville.br","amil.joinville.br","","US","172.67.168.26","","AS13335","CLOUDFLARENET, US","cloudflare","https://amil.joinville.br/","amil.joinville.br","amil.joinville.br","false","","hosting.cdn"
"2024-09-25T12:17:17.450Z","manual","","public","br","https://urlscan.io/result/ca8a560b-73ab-4e4a-b15a-9edfc554e534/","http://fmp.edu.br/","fmp.edu.br","fmp.edu.br","","BR","2804:10:8010::138:31","","AS28299","Cyberweb Networks Ltda, BR","Apache","https://fmp.edu.br/","fmp.edu.br","fmp.edu.br","false","",""
"2024-09-25T11:28:44.565Z","api","","unlisted","us","https://urlscan.io/result/14d317b3-dac5-4f9e-ac35-88ee9d942b73/","https://motivationalfact.co/","motivationalfact.co","motivationalfact.co","","DE","49.12.237.233","","AS24940","HETZNER-AS, DE","LiteSpeed","https://motivationalfact.co/","motivationalfact.co","motivationalfact.co","false","",""
"2024-09-24T20:32:15.772Z","manual","","public","br","https://urlscan.io/result/8da77d1d-b531-4af1-90eb-f18256d3624e/","http://atcaviacao.com.br/","atcaviacao.com.br","atcaviacao.com.br","","US","162.241.63.34","162-241-63-34.unifiedlayer.com","AS19871","NETWORK-SOLUTIONS-HOSTING, US","Apache","https://atctreinamento.com.br/","atctreinamento.com.br","atctreinamento.com.br","false","",""
"2024-09-24T15:44:09.569Z","api","","unlisted","us","https://urlscan.io/result/ce9fcf25-5bd4-422c-8465-9fe9fdec79b2/","http://www.goldtrack.co/","www.goldtrack.co","goldtrack.co","","US","184.94.213.95","premium280-3.web-hosting.com","AS22612","NAMECHEAP-NET, US","LiteSpeed","https://goldtrack.co/","goldtrack.co","goldtrack.co","false","",""
"2024-09-24T15:43:07.175Z","manual","","public","ca","https://urlscan.io/result/600d69a9-9392-4eba-8aee-5ad86d1ff4a8/","http://setecnet.com.br/","setecnet.com.br","setecnet.com.br","","BR","45.151.121.184","","AS47583","AS-HOSTINGER, CY","LiteSpeed","https://setecnet.com.br/home/","setecnet.com.br","setecnet.com.br","false","",""
"2024-09-20T11:10:37.006Z","manual","","public","us","https://urlscan.io/result/c1b9864c-dc30-4b15-9424-1f31a3633e87/","https://clubeminasgerais.com.br/","clubeminasgerais.com.br","clubeminasgerais.com.br","","BR","187.45.240.50","hm5408.locaweb.com.br","AS27715","Locaweb Servicos de Internet SA, BR","Apache","https://clubeminasgerais.com.br/","clubeminasgerais.com.br","clubeminasgerais.com.br","false","",""
"2024-09-20T03:17:30.926Z","manual","","public","us","https://urlscan.io/result/1b71617d-414e-4b34-bf6f-ab479eb75cd7/","https://clubeminasgerais.com.br/","clubeminasgerais.com.br","clubeminasgerais.com.br","","BR","187.45.240.50","hm5408.locaweb.com.br","AS27715","Locaweb Servicos de Internet SA, BR","Apache","https://clubeminasgerais.com.br/","clubeminasgerais.com.br","clubeminasgerais.com.br","false","",""
"2024-09-19T00:57:36.359Z","api","","public","us","https://urlscan.io/result/edf85912-c7e2-4495-8290-f25e9d7a6f84/","http://frajoloasmusic.webinfor.tec.br/","frajoloasmusic.webinfor.tec.br","webinfor.tec.br","","CA","51.79.37.232","cloud.webinfor.tec.br","AS16276","OVH, FR","Apache","https://frajoloasmusic.webinfor.tec.br/","frajoloasmusic.webinfor.tec.br","webinfor.tec.br","false","",""
"2024-09-17T17:42:07.725Z","api","","public","br","https://urlscan.io/result/ef94045f-47bb-4221-9817-3f694c6c5e36/","https://portalpolitica.com.br/","portalpolitica.com.br","portalpolitica.com.br","","BR","190.89.238.106","br157.serverdo.in","AS270424","ServerDo Servicos de Informatica Ltda, BR","nginx/1.24.0","https://portalpolitica.com.br/","portalpolitica.com.br","portalpolitica.com.br","false","",""
"2024-09-14T22:16:44.323Z","manual","","public","us","https://urlscan.io/result/1fcf02ed-3799-425a-9805-eb027de88ec9/","http://www.camaragibe.pe.gov.br/","www.camaragibe.pe.gov.br","camaragibe.pe.gov.br","","BR","187.17.111.35","","AS7162","Universo Online S.A., BR","Apache","https://camaragibe.pe.gov.br/","camaragibe.pe.gov.br","camaragibe.pe.gov.br","false","",""
"2024-09-13T14:26:53.740Z","api","","public","cl","https://urlscan.io/result/a82dfbca-cb73-45c3-85c8-faabc31d9807/","https://commoditas.cl/premiaciones/?gad_source=1&gclid=EAIaIQobChMI9dn86YvAiAMVkFIAB0CjS06EAAYAiAAEgKmS_D_BwE","commoditas.cl","commoditas.cl","","US","34.174.133.193","193.133.174.34.bc.googleusercontent.com","AS396982","GOOGLE-CLOUD-PLATFORM, US","nginx","https://commoditas.cl/premiaciones/?gad_source=1&gclid=EAIaIQobChMI9dn86YvAiAMVkFIAB0CjS06EAAYAiAAEgKmS_D_BwE","commoditas.cl","commoditas.cl","false","",""
"2024-09-13T13:27:13.353Z","manual","","public","cl","https://urlscan.io/result/ce662a3c-9118-4ba1-9851-b5ee519f3d88/","https://www.hbled.cl/","www.hbled.cl","hbled.cl","","BR","15.229.30.100","ec2-15-229-30-100.sa-east-1.compute.amazonaws.com","AS16509","AMAZON-02, US","Apache","https://www.hbled.cl/","www.hbled.cl","hbled.cl","false","",""
"2024-09-12T17:24:53.778Z","api","","unlisted","us","https://urlscan.io/result/7652e8c9-3b02-4370-be44-bc8ed2c85192/","https://fresobaby.com.br/","fresobaby.com.br","fresobaby.com.br","","US","209.126.103.135","condor2706.startdedicated.com","AS30083","AS-30083-GO-DADDY-COM-LLC, US","nginx","https://fresobaby.com.br/","fresobaby.com.br","fresobaby.com.br","false","",""
"2024-09-12T13:49:34.200Z","manual","","public","cl","https://urlscan.io/result/45022be7-d66b-41b0-bd96-08f059579bbc/","https://www.sitechile.cl/home","www.sitechile.cl","sitechile.cl","","NL","2a02:4780:24:fa79:d896:96ff:4bf9:83dc","","AS47583","AS-HOSTINGER, CY","hcdn","https://sitechile.cl/home","sitechile.cl","sitechile.cl","false","",""
"2024-09-11T00:14:41.026Z","api","","public","us","https://urlscan.io/result/4e965f8c-2f2b-4f9d-8e4f-31782c72e6b1/","https://www.radioagricultura.cl/economia","www.radioagricultura.cl","radioagricultura.cl","","CL","45.230.21.69","","AS271803","SERVICIOS INTEGRALES DE INFORMATICA DIGITALPROSERVER SPA, CL","Digitalproserver pw38-CL","https://www.radioagricultura.cl/economia/","www.radioagricultura.cl","radioagricultura.cl","false","",""
"2024-09-11T00:14:32.695Z","api","","public","us","https://urlscan.io/result/5ef56e7f-5a4a-4edc-90d4-2e48e9db9d42/","https://www.radioagricultura.cl/politica","www.radioagricultura.cl","radioagricultura.cl","","CL","45.230.21.69","","AS271803","SERVICIOS INTEGRALES DE INFORMATICA DIGITALPROSERVER SPA, CL","Digitalproserver pw38-CL","https://www.radioagricultura.cl/politica/","www.radioagricultura.cl","radioagricultura.cl","false","",""
"2024-09-11T00:14:29.994Z","api","","public","us","https://urlscan.io/result/5c12ffa7-7af7-4d70-9d31-2e84c8d5291f/","https://www.radioagricultura.cl/economia/","www.radioagricultura.cl","radioagricultura.cl","","CL","45.230.21.69","","AS271803","SERVICIOS INTEGRALES DE INFORMATICA DIGITALPROSERVER SPA, CL","Digitalproserver pw38-CL","https://www.radioagricultura.cl/economia/","www.radioagricultura.cl","radioagricultura.cl","false","",""
"2024-09-11T00:14:27.293Z","api","","public","us","https://urlscan.io/result/83ba49de-2b70-4875-b7c0-1ac50d8bef55/","https://www.radioagricultura.cl/politica/","www.radioagricultura.cl","radioagricultura.cl","","CL","45.230.21.69","","AS271803","SERVICIOS INTEGRALES DE INFORMATICA DIGITALPROSERVER SPA, CL","Digitalproserver pw38-CL","https://www.radioagricultura.cl/politica/","www.radioagricultura.cl","radioagricultura.cl","false","",""
"2024-09-10T23:33:24.015Z","api","","public","us","https://urlscan.io/result/77d85d9e-b05e-405e-9e78-e225c91d11b4/","https://www.radioagricultura.cl/economia","www.radioagricultura.cl","radioagricultura.cl","","CL","45.230.21.69","","AS271803","SERVICIOS INTEGRALES DE INFORMATICA DIGITALPROSERVER SPA, CL","Digitalproserver pw38-CL","https://www.radioagricultura.cl/economia","www.radioagricultura.cl","radioagricultura.cl","false","",""
"2024-09-10T23:33:23.135Z","api","","public","us","https://urlscan.io/result/2bca340e-7ae3-4607-9b1a-a8a71f71679b/","https://www.radioagricultura.cl/economia/","www.radioagricultura.cl","radioagricultura.cl","","CL","45.230.21.69","","AS271803","SERVICIOS INTEGRALES DE INFORMATICA DIGITALPROSERVER SPA, CL","Digitalproserver pw38-CL","https://www.radioagricultura.cl/economia/","www.radioagricultura.cl","radioagricultura.cl","false","",""
"2024-09-10T23:24:11.252Z","api","","public","us","https://urlscan.io/result/f1703ab8-d194-4d33-ac42-89dfab07380c/","https://www.radioagricultura.cl/economia","www.radioagricultura.cl","radioagricultura.cl","","CL","45.230.21.69","","AS271803","SERVICIOS INTEGRALES DE INFORMATICA DIGITALPROSERVER SPA, CL","Digitalproserver pw38-CL","https://www.radioagricultura.cl/economia","www.radioagricultura.cl","radioagricultura.cl","false","",""
"2024-09-10T23:24:05.098Z","api","","public","us","https://urlscan.io/result/6de06b3f-3e51-48dc-94bb-9a76e862ad21/","https://www.radioagricultura.cl/economia/","www.radioagricultura.cl","radioagricultura.cl","","CL","45.230.21.69","","AS271803","SERVICIOS INTEGRALES DE INFORMATICA DIGITALPROSERVER SPA, CL","Digitalproserver pw38-CL","https://www.radioagricultura.cl/economia/","www.radioagricultura.cl","radioagricultura.cl","false","",""
"2024-09-10T17:16:23.407Z","manual","","public","cl","https://urlscan.io/result/656a77c1-98f0-4f3d-96b4-017fbdba364a/","http://liolaweb.cl/","liolaweb.cl","liolaweb.cl","","CL","186.64.118.90","empresa28.empresadns.net","AS52368","ZAM LTDA., CL","Apache","https://liolaweb.cl/","liolaweb.cl","liolaweb.cl","false","",""
"2024-09-10T14:48:28.176Z","manual","","public","in","https://urlscan.io/result/a0616343-4d6a-4b72-8396-7fa56d50ac18/","https://souconecta.com.br/","souconecta.com.br","souconecta.com.br","","US","54.91.169.88","nimbus.warpnet.com.br","AS14618","AMAZON-AES, US","nginx","https://souconecta.com.br/","souconecta.com.br","souconecta.com.br","false","",""
"2024-09-10T10:25:36.246Z","manual","","public","in","https://urlscan.io/result/ed78694b-14b3-4c48-9c85-1b38bc32e497/","https://www.socialpilot.co/","www.socialpilot.co","socialpilot.co","","","162.159.135.42","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.socialpilot.co/","www.socialpilot.co","socialpilot.co","false","","hosting.cdn"
"2024-09-10T05:29:03.085Z","api","","public","us","https://urlscan.io/result/8d9266af-77d7-4bb4-96c8-eca344f014aa/","http://www.ssluminarias.com.br/","www.ssluminarias.com.br","ssluminarias.com.br","falconsandbox","NL","188.114.96.3","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.ssluminarias.com.br/","www.ssluminarias.com.br","ssluminarias.com.br","false","","hosting.cdn"
"2024-09-10T05:19:36.484Z","manual","","public","in","https://urlscan.io/result/27023f6a-1684-4d40-8750-c076b80a083a/","http://www.ssluminarias.com.br/","www.ssluminarias.com.br","ssluminarias.com.br","","US","2a06:98c1:3120::3","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.ssluminarias.com.br/","www.ssluminarias.com.br","ssluminarias.com.br","false","","hosting.cdn"
"2024-09-10T04:25:12.892Z","api","","public","us","https://urlscan.io/result/828abe68-4096-4e19-a143-d12bbf31fe48/","http://socialpilot.co/","socialpilot.co","socialpilot.co","falconsandbox","","162.159.135.42","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.socialpilot.co/","www.socialpilot.co","socialpilot.co","false","","hosting.cdn"
"2024-09-09T15:15:37.868Z","manual","","public","be","https://urlscan.io/result/4de09632-eac2-417d-bb23-d99e5a7a7e52/","http://www.novaaliancavidro.com.br/","www.novaaliancavidro.com.br","novaaliancavidro.com.br","","NL","188.114.97.3","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.novaaliancavidro.com.br/","www.novaaliancavidro.com.br","novaaliancavidro.com.br","false","","hosting.cdn"
"2024-09-08T03:01:05.152Z","api","","public","us","https://urlscan.io/result/4b01966d-9f18-4eb4-ba3d-f9f59a0d55fb/","http://www.radioagricultura.cl/","www.radioagricultura.cl","radioagricultura.cl","falconsandbox","CL","45.230.21.69","","AS271803","SERVICIOS INTEGRALES DE INFORMATICA DIGITALPROSERVER SPA, CL","Digitalproserver pw38-CL","https://www.radioagricultura.cl/","www.radioagricultura.cl","radioagricultura.cl","false","",""
"2024-09-08T02:59:03.736Z","manual","","public","br","https://urlscan.io/result/2f794e97-874c-4b98-b9d5-44663270b17f/","https://www.radioagricultura.cl/nacional/","www.radioagricultura.cl","radioagricultura.cl","","CL","45.230.21.69","","AS271803","SERVICIOS INTEGRALES DE INFORMATICA DIGITALPROSERVER SPA, CL","Digitalproserver pw38-CL","https://www.radioagricultura.cl/nacional/","www.radioagricultura.cl","radioagricultura.cl","false","",""
"2024-09-08T02:22:20.677Z","manual","","public","es","https://urlscan.io/result/4cca31a9-5b51-430c-965f-21e0e2d5b6ac/","https://www.radioagricultura.cl/nacional/","www.radioagricultura.cl","radioagricultura.cl","","CL","45.230.21.69","","AS271803","SERVICIOS INTEGRALES DE INFORMATICA DIGITALPROSERVER SPA, CL","Digitalproserver pw38-CL","https://www.radioagricultura.cl/nacional/","www.radioagricultura.cl","radioagricultura.cl","false","",""
"2024-09-06T14:00:12.289Z","automatic","certstream-suspicious","public","","https://urlscan.io/result/ad52793c-a7d8-480d-8c91-f00891697ae0/","https://www.rcdaudiconta.cl/","www.rcdaudiconta.cl","rcdaudiconta.cl","","CA","15.235.54.18","s320.v2n.cl","AS16276","OVH, FR","LiteSpeed","https://rcdaudiconta.cl/","rcdaudiconta.cl","rcdaudiconta.cl","false","","content.login"
"2024-09-06T13:47:55.785Z","api","","unlisted","us","https://urlscan.io/result/6be90896-822e-49d9-ab85-cb41eeece779/","https://arcondicionadojuizdefora.agcompany.com.br/","arcondicionadojuizdefora.agcompany.com.br","agcompany.com.br","","US","108.179.252.33","br510-ip04.hostgator.com.br","AS19871","NETWORK-SOLUTIONS-HOSTING, US","Apache","https://arcondicionadojuizdefora.com.br/","arcondicionadojuizdefora.com.br","arcondicionadojuizdefora.com.br","false","",""
"2024-09-06T11:15:35.523Z","manual","","public","in","https://urlscan.io/result/ebc2d543-ede0-4cda-9b6e-daac6b594ca0/","https://socialpilot.co/","socialpilot.co","socialpilot.co","","","162.159.135.42","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.socialpilot.co/","www.socialpilot.co","socialpilot.co","false","","hosting.cdn"
"2024-09-06T10:08:33.363Z","api","","public","us","https://urlscan.io/result/b0da90c8-ce18-4780-bfd7-774db95d8cda/","https://socialpilot.co/","socialpilot.co","socialpilot.co","","","162.159.135.42","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.socialpilot.co/","www.socialpilot.co","socialpilot.co","false","","hosting.cdn"
"2024-09-05T20:34:52.285Z","api","","public","us","https://urlscan.io/result/dadb4280-c6a0-4074-84bd-16e8bae95c9c/","http://www.cwtour.com.br/","www.cwtour.com.br","cwtour.com.br","falconsandbox","UA","92.112.176.242","srv574008.hstgr.cloud","AS47583","AS-HOSTINGER, CY","nginx","https://www.cwtour.com.br/","www.cwtour.com.br","cwtour.com.br","false","",""
"2024-09-05T07:10:08.260Z","manual","","public","us","https://urlscan.io/result/c17c02fc-1944-4edd-a79b-99aaef19a9fc/","http://socialpilot.co/","socialpilot.co","socialpilot.co","","","162.159.135.42","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.socialpilot.co/","www.socialpilot.co","socialpilot.co","false","","hosting.cdn"
"2024-09-05T06:35:01.354Z","api","","public","us","https://urlscan.io/result/805d6a13-c592-4373-8206-a82602d3972f/","http://socialpilot.co/","socialpilot.co","socialpilot.co","","","162.159.135.42","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.socialpilot.co/","www.socialpilot.co","socialpilot.co","false","","hosting.cdn"
"2024-09-05T01:02:40.371Z","manual","","public","us","https://urlscan.io/result/daa749d7-b40d-40af-8468-5f4bb7a4f184/","https://www.socialpilot.co/","www.socialpilot.co","socialpilot.co","","","162.159.135.42","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.socialpilot.co/","www.socialpilot.co","socialpilot.co","false","","hosting.cdn"
"2024-09-04T23:06:23.822Z","manual","","public","us","https://urlscan.io/result/909a4483-d123-4cd1-9153-48b35666a0eb/","https://www.socialpilot.co/agency-success-guide/social-media-approval-workflow","www.socialpilot.co","socialpilot.co","","","162.159.135.42","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.socialpilot.co/agency-success-guide/social-media-approval-workflow","www.socialpilot.co","socialpilot.co","false","","hosting.cdn"
"2024-09-04T22:54:52.648Z","api","","public","us","https://urlscan.io/result/d79d976e-6cf3-4c42-8544-c3dd8bf96b04/","https://www.socialpilot.co/","www.socialpilot.co","socialpilot.co","","","162.159.135.42","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.socialpilot.co/","www.socialpilot.co","socialpilot.co","false","","hosting.cdn"
"2024-09-04T22:45:40.975Z","api","","public","us","https://urlscan.io/result/103d229f-9d8c-4155-879f-13db15e7d5cf/","https://www.socialpilot.co/agency-success-guide/social-media-approval-workflow","www.socialpilot.co","socialpilot.co","","","162.159.135.42","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.socialpilot.co/agency-success-guide/social-media-approval-workflow","www.socialpilot.co","socialpilot.co","false","","hosting.cdn"
"2024-09-04T22:13:27.621Z","api","","public","us","https://urlscan.io/result/efbee315-e026-45aa-9d37-b8fbf33b93bc/","http://fenm.com.br/vestibular2023-1","fenm.com.br","fenm.com.br","","US","172.67.209.124","","AS13335","CLOUDFLARENET, US","cloudflare","https://fenm.com.br/vestibular2023-1/","fenm.com.br","fenm.com.br","false","","hosting.cdn"
"2024-09-04T14:08:11.966Z","manual","","unlisted","us","https://urlscan.io/result/c7198a10-4a2a-4b71-908a-2bedfa410685/","http://sefin.caucaia.ce.gov.br/","sefin.caucaia.ce.gov.br","caucaia.ce.gov.br","","BR","201.49.23.105","","AS11921","SECRELNET INFORMATICA LTDA, BR","nginx","https://sefin.caucaia.ce.gov.br/","sefin.caucaia.ce.gov.br","caucaia.ce.gov.br","false","",""
"2024-09-04T12:16:47.282Z","manual","","public","ar","https://urlscan.io/result/66ad6124-aeef-483a-93a4-b6318c9b71f0/","http://radiocamboriu.com.br/","radiocamboriu.com.br","radiocamboriu.com.br","","BR","143.208.8.36","","AS264077","CLOUDX SERVICOS EM NUVEM LTDA, BR","LiteSpeed","https://radiocamboriu.com.br/","radiocamboriu.com.br","radiocamboriu.com.br","false","",""
"2024-09-04T06:45:14.680Z","api","","public","kr","https://urlscan.io/result/7b03730e-5edb-467d-b153-79cff1ea8299/","http://ytstvmovies.co/","ytstvmovies.co","ytstvmovies.co","","NL","188.114.97.3","","AS13335","CLOUDFLARENET, US","cloudflare","https://ytstvmovies.co/","ytstvmovies.co","ytstvmovies.co","false","","hosting.cdn"
"2024-09-04T05:28:47.476Z","api","","public","it","https://urlscan.io/result/091ce9d6-4db8-4991-a667-9dd70a481af0/","http://sampacomfamilia.com.br/","sampacomfamilia.com.br","sampacomfamilia.com.br","","NL","2a02:4780:33:da56:2380:b5d:7b5:1dc8","","AS47583","AS-HOSTINGER, CY","hcdn","https://sampacomfamilia.com.br/","sampacomfamilia.com.br","sampacomfamilia.com.br","false","",""
"2024-09-03T00:17:02.530Z","api","","public","it","https://urlscan.io/result/b90e75ae-2222-48a5-842e-7b77b9370f88/","http://sampacomfamilia.com.br/","sampacomfamilia.com.br","sampacomfamilia.com.br","","NL","2a02:4780:23:8f35:fa22:924f:cff3:49e6","","AS47583","AS-HOSTINGER, CY","hcdn","https://sampacomfamilia.com.br/","sampacomfamilia.com.br","sampacomfamilia.com.br","false","",""
"2024-09-01T22:58:35.064Z","api","","public","us","https://urlscan.io/result/4b79f9d2-29d0-46e1-af29-1b5852f96dd1/","http://juanlabra.cl/","juanlabra.cl","juanlabra.cl","","CL","45.191.0.241","server241-scl.tecnoweb.net","AS64114","TECNOWEB PERU SAC, PE","LiteSpeed","https://juanlabra.cl/","juanlabra.cl","juanlabra.cl","false","",""
"2024-09-01T22:58:34.138Z","api","","public","us","https://urlscan.io/result/72a47f18-acc5-4056-a061-0ffa3f1c8482/","http://juanlabra.cl/","juanlabra.cl","juanlabra.cl","","CL","45.191.0.241","server241-scl.tecnoweb.net","AS64114","TECNOWEB PERU SAC, PE","LiteSpeed","https://juanlabra.cl/","juanlabra.cl","juanlabra.cl","false","",""
"2024-09-01T22:58:31.557Z","api","","public","us","https://urlscan.io/result/f235fc1a-d660-4378-aafd-ecdec71c730b/","http://juanlabra.cl/2022/03/27/emisor-constituyente-diarios-del-pleno%ef%bf%bc/","juanlabra.cl","juanlabra.cl","","CL","45.191.0.241","server241-scl.tecnoweb.net","AS64114","TECNOWEB PERU SAC, PE","LiteSpeed","https://juanlabra.cl/2022/03/27/emisor-constituyente-diarios-del-pleno%ef%bf%bc/","juanlabra.cl","juanlabra.cl","false","",""
"2024-09-01T22:58:30.516Z","api","","public","us","https://urlscan.io/result/8b3c44f2-3f19-467c-b7c6-65521330f753/","http://juanlabra.cl/2022/03/02/podcast-la-semana-constituyente%ef%bf%bc/","juanlabra.cl","juanlabra.cl","","CL","45.191.0.241","server241-scl.tecnoweb.net","AS64114","TECNOWEB PERU SAC, PE","LiteSpeed","https://juanlabra.cl/2022/03/02/podcast-la-semana-constituyente%ef%bf%bc/","juanlabra.cl","juanlabra.cl","false","",""
"2024-09-01T21:59:24.904Z","api","","public","us","https://urlscan.io/result/de24c49c-9103-4ebd-9279-b779b5c84906/","http://juanlabra.cl/category/opinion","juanlabra.cl","juanlabra.cl","","CL","45.191.0.241","server241-scl.tecnoweb.net","AS64114","TECNOWEB PERU SAC, PE","LiteSpeed","https://juanlabra.cl/category/opinion/","juanlabra.cl","juanlabra.cl","false","",""
"2024-09-01T17:25:44.508Z","api","","public","it","https://urlscan.io/result/bbc27a7f-4dba-42f5-a1e6-85f2813387e0/","http://agencia7.jornalfloripa.com.br/","agencia7.jornalfloripa.com.br","jornalfloripa.com.br","","US","172.67.149.2","","AS13335","CLOUDFLARENET, US","cloudflare","https://agencia7.jornalfloripa.com.br/","agencia7.jornalfloripa.com.br","jornalfloripa.com.br","false","","hosting.cdn"
"2024-09-01T15:00:53.891Z","manual","","public","in","https://urlscan.io/result/6ed7a1a7-f53e-48eb-820d-4da92cefb303/","https://agencia7.jornalfloripa.com.br/","agencia7.jornalfloripa.com.br","jornalfloripa.com.br","","US","2606:4700:3035::ac43:9502","","AS13335","CLOUDFLARENET, US","cloudflare","https://agencia7.jornalfloripa.com.br/","agencia7.jornalfloripa.com.br","jornalfloripa.com.br","false","","hosting.cdn"
"2024-09-01T12:43:52.506Z","manual","","public","in","https://urlscan.io/result/a3f9a8de-0e77-4d40-b74b-b25e1d2972db/","http://www.clinicafmfla.com.br/","www.clinicafmfla.com.br","clinicafmfla.com.br","","US","162.240.155.194","vps-11791586.clinicafmfla.com.br","AS46606","UNIFIEDLAYER-AS-1, US","Apache","https://www.clinicafmfla.com.br/","www.clinicafmfla.com.br","clinicafmfla.com.br","false","",""
"2024-08-30T00:20:29.290Z","automatic","certstream-suspicious","public","","https://urlscan.io/result/92c72b52-d9d9-4471-ac4b-ee706401ca63/","https://www.trabalhadorseguro.com.br/","www.trabalhadorseguro.com.br","trabalhadorseguro.com.br","","BR","2a02:4780:13:1532:0:262f:ab17:4","","AS47583","AS-HOSTINGER, CY","LiteSpeed","https://trabalhadorseguro.com.br/","trabalhadorseguro.com.br","trabalhadorseguro.com.br","false","",""
"2024-08-29T22:15:01.137Z","api","","unlisted","us","https://urlscan.io/result/11f02443-eb5d-4ba8-9654-b68818b48e6a/","https://miomega.com.br/","miomega.com.br","miomega.com.br","","BR","191.252.37.9","","AS27715","Locaweb Servicos de Internet SA, BR","nginx/1.27.0","https://miomega.com.br/","miomega.com.br","miomega.com.br","false","",""
"2024-08-29T22:03:47.108Z","api","","public","us","https://urlscan.io/result/58291261-7f73-4f37-a10f-83dfe790f05b/","https://economiasa.com.br/blog/conheca-5-startups-que-tem-impulsionado-a-industria-de-base-brasileira","economiasa.com.br","economiasa.com.br","","US","108.179.193.133","108-179-193-133.unifiedlayer.com","AS19871","NETWORK-SOLUTIONS-HOSTING, US","Apache","https://economiasa.com.br/blog/conheca-5-startups-que-tem-impulsionado-a-industria-de-base-brasileira/","economiasa.com.br","economiasa.com.br","false","",""
"2024-08-29T02:03:21.951Z","api","","public","us","https://urlscan.io/result/11ef2d61-d645-4fe8-af73-18bee205c83a/","https://www.elementoadvisors.cl.elementosur.cl/","www.elementoadvisors.cl.elementosur.cl","elementosur.cl","","CL","186.64.118.215","mail.blue137.dnsmisitio.net","AS52368","ZAM LTDA., CL","Apache","https://www.elementoadvisors.cl/","www.elementoadvisors.cl","elementoadvisors.cl","false","",""
"2024-08-27T16:39:50.344Z","api","","public","us","https://urlscan.io/result/0d5c1954-a6fa-43e9-bcdd-855bf3078c08/","https://www.karlos.morais.in/","www.karlos.morais.in","morais.in","","US","50.116.113.32","vps.superalien.com.br","AS19871","NETWORK-SOLUTIONS-HOSTING, US","Apache","https://karlosmorais.com.br/","karlosmorais.com.br","karlosmorais.com.br","false","",""
"2024-08-25T20:58:26.382Z","api","","unlisted","us","https://urlscan.io/result/e7ab4fe5-3cc2-4af2-a9c1-0051e48aba3d/","https://royaldent.cl/","royaldent.cl","royaldent.cl","","CL","186.64.116.165","blue125.dnsmisitio.net","AS52368","ZAM LTDA., CL","Apache","https://www.royaldent.cl/","www.royaldent.cl","royaldent.cl","false","",""
"2024-08-25T13:02:43.136Z","api","","unlisted","us","https://urlscan.io/result/8abfc682-05ea-471a-a956-c60fff9218ec/","https://karlos.morais.in/","karlos.morais.in","morais.in","","US","50.116.113.32","vps.superalien.com.br","AS19871","NETWORK-SOLUTIONS-HOSTING, US","Apache","https://karlosmorais.com.br/","karlosmorais.com.br","karlosmorais.com.br","false","",""
"2024-08-24T11:32:41.359Z","manual","","public","in","https://urlscan.io/result/9884e7fb-7121-474c-9f56-24ae636d0fd8/","http://shivalika.co/","shivalika.co","shivalika.co","","US","50.116.70.21","box6134.bluehost.com","AS46606","UNIFIEDLAYER-AS-1, US","nginx/1.23.4","https://shivalika.co/","shivalika.co","shivalika.co","false","",""
